92.0		-0.01379	
93.0		-0.01276	
94.0		-0.01096	
95.0		-0.00975	
96.0		-0.00925	
97.0		-0.00791	
98.0		-0.00571	
99.0		-0.00171	
100.0		0.00252	
101.0		0.00647	
102.0		0.01078	
103.0		0.01482	
104.0		0.0168	
105.0		0.01896	
106.0		0.02093	
107.0		0.02174	
108.0		0.02264	
109.0		0.02291	
110.0		0.02264	
111.0		0.02237	
112.0		0.02228	
113.0		0.02192	
114.0		0.0212	
115.0		0.02048	
116.0		0.02022	
117.0		0.02031	
118.0		0.02044	
119.0		0.02102	
120.0		0.0221	
121.0		0.02358	
122.0		0.0248	
123.0		0.02543	
124.0		0.02731	
125.0		0.02857	
126.0		0.03046	
127.0		0.03145	
128.0		0.03234	
129.0		0.03279	
130.0		0.03315	
131.0		0.03207	
132.0		0.03068	
133.0		0.03023	
134.0		0.031	
135.0		0.02929	
136.0		0.02722	
137.0		0.02448	
138.0		0.02242	
139.0		0.01959	
140.0		0.01752	
141.0		0.01599	
142.0		0.01509	
143.0		0.01348	
144.0		0.0124	
145.0		0.01047	
146.0		0.00863	
147.0		0.00692	
148.0		0.00377	
149.0		0.00216	
150.0		0.0013	
151.0		0.00036	
152.0		0.00072	
153.0		0.00117	
154.0		0.00162	
155.0		0.0018	
156.0		0.00261	
157.0		0.00323	
158.0		0.00332	
159.0		0.00216	
160.0		0.0009	
161.0		0.00072	
162.0		0.00054	
163.0		0.00031	
164.0		-0.00036	
165.0		-0.00126	
166.0		-0.00234	
167.0		-0.00153	
168.0		-0.00126	
169.0		-0.00085	
170.0		-0.00063	
171.0		-9e-05	
172.0		0.00031	
173.0		0.0009	
174.0		0.00072	
175.0		0.00198	
176.0		0.00252	
177.0		0.00288	
178.0		0.00198	
179.0		0.00126	
180.0		0.00018	
181.0		0.00108	
182.0		0.00162	
183.0		0.00144	
184.0		0.00072	
185.0		0.00081	
186.0		0.00162	
187.0		0.00225	
188.0		0.00368	
189.0		0.0044	
190.0		0.00431	
191.0		0.00503	
192.0		0.00467	
193.0		0.00413	
194.0		0.00359	
195.0		0.00337	
196.0		0.00323	
197.0		0.00166	
198.0		0.0009	
199.0		0.00018	
200.0		-0.00117	
201.0		-0.00135	
202.0		-0.00117	
203.0		-0.00085	
204.0		-0.00144	
205.0		-0.00108	
206.0		-0.00135	
207.0		-0.00216	
208.0		-0.00247	
209.0		-0.00337	
210.0		-0.00431	
211.0		-0.00611	
212.0		-0.0088	
213.0		-0.01141	
214.0		-0.01698	
215.0		-0.02462	
216.0		-0.03455	
217.0		-0.04627	
218.0		-0.0611	
219.0		-0.07691	
220.0		-0.09344	
221.0		-0.10898	
222.0		-0.12372	
223.0		-0.13746	
224.0		-0.14892	
225.0		-0.15575	
226.0		-0.15759	
227.0		-0.15579	
228.0		-0.15072	
229.0		-0.14236	
230.0		-0.12807	
231.0		-0.10683	
232.0		-0.0814	
233.0		-0.05301	
234.0		-0.02606	
235.0		0.0018	
236.0		0.02947	
237.0		0.0584	
238.0		0.09038	
239.0		0.12947	
240.0		0.17394	
241.0		0.22524	
242.0		0.28553	
243.0		0.35435	
244.0		0.42802	
245.0		0.50421	
246.0		0.57501	
247.0		0.62928	
248.0		0.66782	
249.0		0.6932	
250.0		0.70116	
251.0		0.6884	
252.0		0.65767	
253.0		0.61311	
254.0		0.55561	
255.0		0.48966	
256.0		0.41922	
257.0		0.34914	
258.0		0.28625	
259.0		0.23198	
260.0		0.18499	
261.0		0.14663	
262.0		0.11734	
263.0		0.09721	
264.0		0.08544	
265.0		0.07745	
266.0		0.07152	
267.0		0.06649	
268.0		0.06127	
269.0		0.05543	
270.0		0.05121	
271.0		0.04816	
272.0		0.04501	
273.0		0.03863	
274.0		0.03082	
275.0		0.02174	
276.0		0.01384	
277.0		0.00692	
278.0		0.00027	
279.0		-0.00674	
280.0		-0.01375	
281.0		-0.01905	
282.0		-0.02269	
283.0		-0.02641	
284.0		-0.02947	
285.0		-0.03199	
286.0		-0.03392	
287.0		-0.03657	
288.0		-0.03747	
289.0		-0.03818	
290.0		-0.03872	
291.0		-0.04025	
292.0		-0.04115	
293.0		-0.04187	
294.0		-0.0434	
295.0		-0.04492	
296.0		-0.04569	
297.0		-0.04609	
298.0		-0.04667	
299.0		-0.04672	
300.0		-0.04708	
301.0		-0.04672	
302.0		-0.04623	
303.0		-0.04708	
304.0		-0.04708	
305.0		-0.04645	
306.0		-0.04636	
307.0		-0.04528	
308.0		-0.04456	
309.0		-0.04402	
310.0		-0.04389	
311.0		-0.04438	
312.0		-0.04488	
313.0		-0.04488	
314.0		-0.04546	
315.0		-0.04618	
316.0		-0.04578	
317.0		-0.04578	
318.0		-0.04596	
319.0		-0.04569	
320.0		-0.0451	
321.0		-0.04411	
322.0		-0.04313	
323.0		-0.04223	
324.0		-0.0416	
325.0		-0.04079	
326.0		-0.03913	
327.0		-0.03738	
328.0		-0.03715	
329.0		-0.0372	
330.0		-0.03729	
331.0		-0.03783	
332.0		-0.03791	
333.0		-0.03693	
334.0		-0.0367	
335.0		-0.03729	
336.0		-0.03791	
337.0		-0.03845	
338.0		-0.03881	
339.0		-0.03917	
340.0		-0.03908	
341.0		-0.03859	
342.0		-0.03872	
343.0		-0.03863	
344.0		-0.03859	
345.0		-0.03791	
346.0		-0.0372	
347.0		-0.03657	
348.0		-0.03612	
349.0		-0.0363	
350.0		-0.03549	
351.0		-0.03432	
352.0		-0.03369	
353.0		-0.03306	
354.0		-0.03288	
355.0		-0.03194	
356.0		-0.03082	
357.0		-0.02929	
358.0		-0.02857	
359.0		-0.02808	
360.0		-0.02767	
361.0		-0.02664	
362.0		-0.02677	
363.0		-0.02588	
364.0		-0.02516	
365.0		-0.02516	
366.0		-0.02462	
367.0		-0.02318	
368.0		-0.02165	
369.0		-0.02062	
370.0		-0.02048	
371.0		-0.02084	
372.0		-0.0221	
373.0		-0.02246	
374.0		-0.02309	
375.0		-0.0221	
376.0		-0.02057	
377.0		-0.0195	
378.0		-0.01905	
379.0		-0.01761	
380.0		-0.01739	
381.0		-0.01667	
382.0		-0.01617	
383.0		-0.01491	
384.0		-0.01438	
385.0		-0.015	
386.0		-0.01572	
387.0		-0.0159	
388.0		-0.015	
389.0		-0.01433	
390.0		-0.01464	
391.0		-0.01433	
392.0		-0.01473	
393.0		-0.01438	
394.0		-0.0142	
395.0		-0.01402	
396.0		-0.0133	
397.0		-0.01294	
398.0		-0.01276	
399.0		-0.01253	
400.0		-0.01204	
401.0		-0.01056	
402.0		-0.01042	
403.0		-0.00912	
404.0		-0.00791	
405.0		-0.00593	
406.0		-0.00449	
407.0		-0.00368	
408.0		-0.00332	
409.0		-0.00216	
410.0		-0.00126	
411.0		0.00031	
412.0		0.00126	
413.0		0.00288	
414.0		0.00431	
415.0		0.00472	
416.0		0.00476	
417.0		0.00503	
418.0		0.00593	
419.0		0.00584	
420.0		0.00584	
421.0		0.00611	
422.0		0.00629	
423.0		0.00683	
424.0		0.00782	
425.0		0.0088	
426.0		0.00975	
427.0		0.0115	
428.0		0.01384	
429.0		0.01563	
430.0		0.01779	
431.0		0.01851	
432.0		0.01887	
433.0		0.02022	
434.0		0.02102	
435.0		0.02192	
436.0		0.02174	
437.0		0.02327	
438.0		0.02426	
439.0		0.02534	
440.0		0.02659	
441.0		0.02794	
442.0		0.02857	
443.0		0.02947	
444.0		0.03037	
445.0		0.03145	
446.0		0.03315	
447.0		0.03522	
448.0		0.03841	
449.0		0.04178	
450.0		0.04519	
451.0		0.04762	
452.0		0.04861	
453.0		0.05081	
454.0		0.05148	
455.0		0.05292	
456.0		0.05499	
457.0		0.05714	
458.0		0.0584	
459.0		0.05822	
460.0		0.05921	
461.0		0.06038	
462.0		0.06217	
463.0		0.06325	
464.0		0.06496	
465.0		0.06729	
466.0		0.07026	
467.0		0.07197	
468.0		0.07385	
469.0		0.07529	
470.0		0.07673	
471.0		0.07835	
472.0		0.07942	
473.0		0.08149	
474.0		0.08275	
475.0		0.08347	
476.0		0.08275	
477.0		0.08266	
478.0		0.08239	
479.0		0.0832	
480.0		0.08428	
481.0		0.08562	
482.0		0.08729	
483.0		0.08787	
484.0		0.08877	
485.0		0.08985	
486.0		0.09021	
487.0		0.09128	
488.0		0.092	
489.0		0.09218	
490.0		0.09187	
491.0		0.09232	
492.0		0.09326	
493.0		0.09308	
494.0		0.09384	
495.0		0.09474	
496.0		0.09506	
497.0		0.09506	
498.0		0.09425	
499.0		0.09542	
500.0		0.09694	
501.0		0.09721	
502.0		0.09685	
503.0		0.09658	
504.0		0.09542	
505.0		0.09461	
506.0		0.09326	
507.0		0.09137	
508.0		0.08958	
509.0		0.0876	
510.0		0.08481	
511.0		0.08113	
512.0		0.07664	
513.0		0.07255	
514.0		0.06828	
515.0		0.06442	
516.0		0.05957	
517.0		0.05391	
518.0		0.04816	
519.0		0.04375	
520.0		0.03935	
521.0		0.03558	
522.0		0.03181	
523.0		0.02731	
524.0		0.02282	
525.0		0.01887	
526.0		0.01527	
527.0		0.0124	
528.0		0.00898	
529.0		0.00593	
530.0		0.0027	
531.0		-0.00103	
532.0		-0.00409	
533.0		-0.00741	
534.0		-0.01042	
535.0		-0.01366	
536.0		-0.01671	
537.0		-0.01977	
538.0		-0.02336	
539.0		-0.0274	
540.0		-0.03109	
541.0		-0.03342	
542.0		-0.03576	
543.0		-0.03791	
544.0		-0.03958	
545.0		-0.0425	
546.0		-0.04456	
547.0		-0.04636	
548.0		-0.04721	
549.0		-0.04901	
550.0		-0.05157	
551.0		-0.0535	
552.0		-0.05499	
553.0		-0.05606	
554.0		-0.05602	
555.0		-0.05624	
556.0		-0.05606	
557.0		-0.0566	
558.0		-0.05723	
559.0		-0.05876	
560.0		-0.05948	
561.0		-0.06056	
562.0		-0.06199	
563.0		-0.06325	
564.0		-0.06397	
565.0		-0.06415	
566.0		-0.06451	
567.0		-0.06631	
568.0		-0.06604	
569.0		-0.0659	
570.0		-0.06631	
571.0		-0.06532	
572.0		-0.06451	
573.0		-0.06361	
574.0		-0.06298	
575.0		-0.06199	
576.0		-0.06092	
577.0		-0.0611	
578.0		-0.06092	
579.0		-0.06118	
580.0		-0.06163	
581.0		-0.06145	
582.0		-0.06172	
583.0		-0.06092	
584.0		-0.06015	
585.0		-0.05993	
586.0		-0.05966	
587.0		-0.0593	
588.0		-0.05876	
589.0		-0.05795	
590.0		-0.0584	
591.0		-0.05894	
592.0		-0.06056	
593.0		-0.06136	
594.0		-0.06065	
595.0		-0.05966	
596.0		-0.05966	
597.0		-0.05966	
598.0		-0.0593	
599.0		-0.05795	
600.0		-0.05678	
601.0		-0.05534	
602.0		-0.05472	
603.0		-0.05463	
604.0		-0.05427	
605.0		-0.05359	
606.0		-0.05301	
607.0		-0.05314	
608.0		-0.05292	
609.0		-0.05292	
610.0		-0.05256	
611.0		-0.05189	
612.0		-0.05085	
613.0		-0.05045	
614.0		-0.05013	
615.0		-0.05022	
616.0		-0.05009	
617.0		-0.05013	
618.0		-0.04995	
619.0		-0.05004	
620.0		-0.04906	
621.0		-0.04924	
622.0		-0.05009	
623.0		-0.04942	
624.0		-0.04744	
625.0		-0.04614	
626.0		-0.04524	
627.0		-0.04438	
628.0		-0.04349	
629.0		-0.04268	
630.0		-0.04295	
631.0		-0.04322	
632.0		-0.04268	
633.0		-0.04259	
634.0		-0.0425	
635.0		-0.04313	
636.0		-0.04438	
637.0		-0.04456	
638.0		-0.04492	
639.0		-0.04492	
640.0		-0.04456	
641.0		-0.0434	
642.0		-0.04313	
643.0		-0.04277	
644.0		-0.04187	
645.0		-0.04061	
646.0		-0.03998	
647.0		-0.03931	
648.0		-0.03922	
649.0		-0.03881	
650.0		-0.03845	
651.0		-0.03818	
652.0		-0.03863	
653.0		-0.03774	
654.0		-0.0363	
655.0		-0.03621	
656.0		-0.03639	
657.0		-0.03648	
658.0		-0.03697	
659.0		-0.03765	
660.0		-0.03774	
661.0		-0.03738	
662.0		-0.03738	
663.0		-0.03769	
664.0		-0.0372	
665.0		-0.03612	
666.0		-0.03666	
667.0		-0.03639	
668.0		-0.03738	
669.0		-0.03679	
670.0		-0.03648	
671.0		-0.03648	
672.0		-0.03589	
673.0		-0.03369	
674.0		-0.03333	
675.0		-0.03252	
676.0		-0.03145	
677.0		-0.03019	
678.0		-0.02911	
679.0		-0.02785	
680.0		-0.02817	
681.0		-0.02947	
682.0		-0.03055	
683.0		-0.03091	
684.0		-0.03019	
685.0		-0.03055	
686.0		-0.03127	
687.0		-0.02965	
688.0		-0.03001	
689.0		-0.02983	
690.0		-0.02821	
691.0		-0.02767	
692.0		-0.02866	
693.0		-0.02902	
694.0		-0.03001	
695.0		-0.03091	
696.0		-0.03046	
697.0		-0.03019	
698.0		-0.02947	
699.0		-0.02767	
700.0		-0.0265	
701.0		-0.02677	
702.0		-0.02677	
703.0		-0.02677	
704.0		-0.02695	
705.0		-0.02565	
706.0		-0.02444	
707.0		-0.02394	
708.0		-0.023	
709.0		-0.02228	
710.0		-0.02318	
711.0		-0.02336	
712.0		-0.02273	
713.0		-0.02228	
714.0		-0.02228	
715.0		-0.02318	
716.0		-0.023	
717.0		-0.02134	
718.0		-0.02183	
719.0		-0.02156	
720.0		-0.02174	
721.0		-0.02084	
722.0		-0.02084	
723.0		-0.01986	
724.0		-0.01905	
725.0		-0.01896	
726.0		-0.01905	
727.0		-0.0186	
728.0		-0.01797	
729.0		-0.01725	
730.0		-0.01644	
731.0		-0.01617	
732.0		-0.01572	
733.0		-0.01563	
734.0		-0.01545	
735.0		-0.01581	
736.0		-0.01631	
737.0		-0.01761	
738.0		-0.01801	
739.0		-0.01833	
740.0		-0.01761	
741.0		-0.01635	
742.0		-0.01563	
743.0		-0.01518	
744.0		-0.01509	
745.0		-0.01509	
746.0		-0.01563	
747.0		-0.01545	
748.0		-0.01527	
749.0		-0.01536	
750.0		-0.01563	
751.0		-0.01473	
752.0		-0.0142	
753.0		-0.01325	
754.0		-0.0124	
755.0		-0.01132	
756.0		-0.01199	
757.0		-0.0124	
758.0		-0.01222	
759.0		-0.01285	
760.0		-0.01316	
761.0		-0.01213	
762.0		-0.0111	
763.0		-0.0106	
764.0		-0.0106	
765.0		-0.01096	
766.0		-0.01105	
767.0		-0.01069	
768.0		-0.01006	
769.0		-0.0097	
770.0		-0.01006	
771.0		-0.01087	
772.0		-0.01119	
773.0		-0.0119	
774.0		-0.01375	
775.0		-0.01438	
776.0		-0.01491	
777.0		-0.01482	
778.0		-0.01536	
779.0		-0.01527	
780.0		-0.01617	
781.0		-0.01626	
782.0		-0.01473	
783.0		-0.0133	
784.0		-0.01186	
785.0		-0.01006	
786.0		-0.008	
787.0		-0.00678	
788.0		-0.00647	
789.0		-0.00629	
790.0		-0.00629	
791.0		-0.00656	
792.0		-0.00746	
793.0		-0.00773	
794.0		-0.00714	
795.0		-0.00791	
796.0		-0.00898	
797.0		-0.01006	
798.0		-0.01168	
799.0		-0.01168	
800.0		-0.0115	
801.0		-0.01078	
802.0		-0.01078	
803.0		-0.0115	
804.0		-0.01204	
805.0		-0.01186	
806.0		-0.01078	
807.0		-0.01105	
808.0		-0.01069	
809.0		-0.00979	
810.0		-0.00831	
811.0		-0.00692	
812.0		-0.00575	
813.0		-0.00575	
814.0		-0.00539	
815.0		-0.00548	
816.0		-0.00485	
817.0		-0.00404	
818.0		-0.0044	
819.0		-0.00467	
820.0		-0.00485	
821.0		-0.00494	
822.0		-0.00467	
823.0		-0.00521	
824.0		-0.00544	
825.0		-0.00544	
826.0		-0.00512	
827.0		-0.00485	
828.0		-0.00548	
829.0		-0.00503	
830.0		-0.00548	
831.0		-0.00602	
832.0		-0.00629	
833.0		-0.00575	
834.0		-0.00467	
835.0		-0.0035	
836.0		-0.00341	
837.0		-0.00279	
838.0		-0.00323	
839.0		-0.00395	
840.0		-0.00386	
841.0		-0.00445	
842.0		-0.0053	
843.0		-0.00548	
844.0		-0.00467	
845.0		-0.00485	
846.0		-0.00485	
847.0		-0.00521	
848.0		-0.00557	
849.0		-0.00548	
850.0		-0.00544	
851.0		-0.0058	
852.0		-0.00732	
853.0		-0.00836	
854.0		-0.00867	
855.0		-0.00898	
856.0		-0.00921	
857.0		-0.00858	
858.0		-0.0075	
859.0		-0.00782	
860.0		-0.00719	
861.0		-0.0066	
862.0		-0.00647	
863.0		-0.00562	
864.0		-0.00593	
865.0		-0.0053	
866.0		-0.00413	
867.0		-0.00323	
868.0		-0.0027	
869.0		-0.00256	
870.0		-0.00305	
871.0		-0.00261	
872.0		-0.00261	
873.0		-0.00296	
874.0		-0.00332	
875.0		-0.0035	
876.0		-0.00395	
877.0		-0.00395	
878.0		-0.00391	
879.0		-0.00305	
880.0		-0.00359	
881.0		-0.00314	
882.0		-0.00341	
883.0		-0.00395	
884.0		-0.00332	
885.0		-0.00305	
886.0		-0.00359	
887.0		-0.00395	
888.0		-0.00422	
889.0		-0.00422	
890.0		-0.00467	
891.0		-0.00449	
892.0		-0.00431	
893.0		-0.00512	
894.0		-0.0053	
895.0		-0.00629	
896.0		-0.00818	
897.0		-0.00952	
898.0		-0.00988	
899.0		-0.00988	
900.0		-0.00952	
901.0		-0.01006	
902.0		-0.01042	
903.0		-0.01123	
904.0		-0.01092	
905.0		-0.0115	
906.0		-0.01276	
907.0		-0.01343	
908.0		-0.01213	
909.0		-0.01042	
910.0		-0.00845	
911.0		-0.0062	
912.0		-0.00575	
913.0		-0.00521	
914.0		-0.0053	
915.0		-0.0044	
916.0		-0.00463	
917.0		-0.00544	
918.0		-0.00548	
919.0		-0.00602	
920.0		-0.00602	
921.0		-0.00674	
922.0		-0.00719	
923.0		-0.00737	
924.0		-0.00854	
925.0		-0.00898	
926.0		-0.00988	
927.0		-0.01006	
928.0		-0.00961	
929.0		-0.00916	
930.0		-0.0097	
931.0		-0.01006	
932.0		-0.01042	
933.0		-0.00988	
934.0		-0.00988	
935.0		-0.00943	
936.0		-0.00997	
937.0		-0.01146	
938.0		-0.01141	
939.0		-0.01276	
940.0		-0.01366	
941.0		-0.01402	
942.0		-0.01455	
943.0		-0.01411	
944.0		-0.01321	
945.0		-0.01181	
946.0		-0.01132	
947.0		-0.00966	
948.0		-0.0088	
949.0		-0.00773	
950.0		-0.00642	
951.0		-0.0053	
952.0		-0.00611	
953.0		-0.00773	
954.0		-0.00898	
955.0		-0.01024	
956.0		-0.01276	
957.0		-0.0142	
958.0		-0.0142	
959.0		-0.01366	
960.0		-0.01285	
961.0		-0.01114	
962.0		-0.00804	
963.0		-0.00445	
964.0		0.00018	
965.0		0.00449	
966.0		0.00925	
967.0		0.0133	
968.0		0.01698	
969.0		0.02013	
970.0		0.02255	
971.0		0.02435	
972.0		0.0257	
973.0		0.02668	
974.0		0.02713	
975.0		0.02623	
976.0		0.02534	
977.0		0.02426	
978.0		0.02314	
979.0		0.023	
980.0		0.02228	
981.0		0.02282	
982.0		0.02444	
983.0		0.0252	
984.0		0.02623	
985.0		0.02713	
986.0		0.0283	
987.0		0.02902	
988.0		0.02947	
989.0		0.03055	
990.0		0.03199	
991.0		0.03324	
992.0		0.03324	
993.0		0.03333	
994.0		0.03243	
995.0		0.03145	
996.0		0.02965	
997.0		0.02857	
998.0		0.02848	
999.0		0.02713	
1000.0		0.02606	
1001.0		0.02367	
1002.0		0.01995	
1003.0		0.01761	
1004.0		0.01545	
1005.0		0.01348	
1006.0		0.01258	
1007.0		0.01074	
1008.0		0.00863	
1009.0		0.00629	
1010.0		0.00485	
1011.0		0.00314	
1012.0		0.0018	
1013.0		-0.00018	
1014.0		-0.00045	
1015.0		-0.00153	
1016.0		-0.00207	
1017.0		-0.00234	
1018.0		-0.00216	
1019.0		-0.00252	
1020.0		-0.00332	
1021.0		-0.0044	
1022.0		-0.00503	
1023.0		-0.00404	
1024.0		-0.00279	
1025.0		-0.00094	
1026.0		0.00045	
1027.0		0.00126	
1028.0		0.0009	
1029.0		0.00139	
1030.0		0.00072	
1031.0		-0.00036	
1032.0		-0.00018	
1033.0		-0.00045	
1034.0		-0.00013	
1035.0		-4e-05	
1036.0		0.0	
1037.0		-0.00018	
1038.0		-0.00108	
1039.0		-0.00166	
1040.0		-0.00198	
1041.0		-0.00216	
1042.0		-0.00341	
1043.0		-0.00467	
1044.0		-0.00467	
1045.0		-0.00386	
1046.0		-0.00377	
1047.0		-0.00395	
1048.0		-0.00431	
1049.0		-0.00449	
1050.0		-0.00494	
1051.0		-0.00458	
1052.0		-0.00445	
1053.0		-0.00508	
1054.0		-0.00593	
1055.0		-0.00728	
1056.0		-0.00755	
1057.0		-0.00845	
1058.0		-0.00827	
1059.0		-0.00822	
1060.0		-0.00764	
1061.0		-0.00719	
1062.0		-0.00773	
1063.0		-0.00746	
1064.0		-0.00719	
1065.0		-0.00719	
1066.0		-0.00791	
1067.0		-0.00809	
1068.0		-0.00773	
1069.0		-0.00759	
1070.0		-0.00809	
1071.0		-0.0106	
1072.0		-0.01249	
1073.0		-0.01411	
1074.0		-0.01545	
1075.0		-0.01743	
1076.0		-0.02013	
1077.0		-0.02318	
1078.0		-0.02776	
1079.0		-0.03504	
1080.0		-0.04465	
1081.0		-0.05732	
1082.0		-0.07188	
1083.0		-0.0876	
1084.0		-0.10404	
1085.0		-0.12111	
1086.0		-0.13683	
1087.0		-0.15049	
1088.0		-0.16145	
1089.0		-0.16936	
1090.0		-0.17457	
1091.0		-0.1752	
1092.0		-0.17143	
1093.0		-0.16154	
1094.0		-0.14681	
1095.0		-0.12628	
1096.0		-0.10108	
1097.0		-0.07313	
1098.0		-0.04573	
1099.0		-0.01747	
1100.0		0.01312	
1101.0		0.04452	
1102.0		0.07799	
1103.0		0.11428	
1104.0		0.15489	
1105.0		0.2026	
1106.0		0.25876	
1107.0		0.32398	
1108.0		0.39748	
1109.0		0.47313	
1110.0		0.54491	
1111.0		0.60628	
1112.0		0.65426	
1113.0		0.68867	
1114.0		0.70511	
1115.0		0.69936	
1116.0		0.67187	
1117.0		0.63036	
1118.0		0.57573	
1119.0		0.50853	
1120.0		0.43234	
1121.0		0.35453	
1122.0		0.28427	
1123.0		0.22282	
1124.0		0.17178	
1125.0		0.13064	
1126.0		0.09497	
1127.0		0.06846	
1128.0		0.05094	
1129.0		0.03854	
1130.0		0.03037	
1131.0		0.02498	
1132.0		0.0212	
1133.0		0.01797	
1134.0		0.01455	
1135.0		0.01285	
1136.0		0.01294	
1137.0		0.01258	
1138.0		0.0097	
1139.0		0.00382	
1140.0		-0.00472	
1141.0		-0.01357	
1142.0		-0.02013	
1143.0		-0.02493	
1144.0		-0.02983	
1145.0		-0.03396	
1146.0		-0.03684	
1147.0		-0.03967	
1148.0		-0.04052	
1149.0		-0.04178	
1150.0		-0.04169	
1151.0		-0.04223	
1152.0		-0.04326	
1153.0		-0.04349	
1154.0		-0.04331	
1155.0		-0.04295	
1156.0		-0.04254	
1157.0		-0.04232	
1158.0		-0.04277	
1159.0		-0.04366	
1160.0		-0.04389	
1161.0		-0.04416	
1162.0		-0.0434	
1163.0		-0.04402	
1164.0		-0.0442	
1165.0		-0.04438	
1166.0		-0.0451	
1167.0		-0.04569	
1168.0		-0.04519	
1169.0		-0.04569	
1170.0		-0.04492	
1171.0		-0.04474	
1172.0		-0.04483	
1173.0		-0.0451	
1174.0		-0.04582	
1175.0		-0.04717	
1176.0		-0.04703	
1177.0		-0.04726	
1178.0		-0.04789	
1179.0		-0.04771	
1180.0		-0.04744	
1181.0		-0.04708	
1182.0		-0.04726	
1183.0		-0.04636	
1184.0		-0.04492	
1185.0		-0.04438	
1186.0		-0.04331	
1187.0		-0.04169	
1188.0		-0.04106	
1189.0		-0.03881	
1190.0		-0.038	
1191.0		-0.0372	
1192.0		-0.0358	
1193.0		-0.03594	
1194.0		-0.03612	
1195.0		-0.0354	
1196.0		-0.03594	
1197.0		-0.03594	
1198.0		-0.03612	
1199.0		-0.0363	
1200.0		-0.03571	
1201.0		-0.03396	
1202.0		-0.03342	
1203.0		-0.03324	
1204.0		-0.03288	
1205.0		-0.03311	
1206.0		-0.03333	
1207.0		-0.03199	
1208.0		-0.03163	
1209.0		-0.03091	
1210.0		-0.03037	
1211.0		-0.03014	
1212.0		-0.03019	
1213.0		-0.02803	
1214.0		-0.02623	
1215.0		-0.02435	
1216.0		-0.02318	
1217.0		-0.02269	
1218.0		-0.02219	
1219.0		-0.02242	
1220.0		-0.02192	
1221.0		-0.0212	
1222.0		-0.02192	
1223.0		-0.02269	
1224.0		-0.02372	
1225.0		-0.02269	
1226.0		-0.02201	
1227.0		-0.02102	
1228.0		-0.01882	
1229.0		-0.01765	
1230.0		-0.01577	
1231.0		-0.01339	
1232.0		-0.01222	
1233.0		-0.01186	
1234.0		-0.01164	
1235.0		-0.01123	
1236.0		-0.01096	
1237.0		-0.01096	
1238.0		-0.0111	
1239.0		-0.01119	
1240.0		-0.01042	
1241.0		-0.01042	
1242.0		-0.01006	
1243.0		-0.00952	
1244.0		-0.00934	
1245.0		-0.00907	
1246.0		-0.00795	
1247.0		-0.00827	
1248.0		-0.00764	
1249.0		-0.00782	
1250.0		-0.00701	
1251.0		-0.00503	
1252.0		-0.00377	
1253.0		-0.00261	
1254.0		-0.0027	
1255.0		-0.0027	
1256.0		-0.00261	
1257.0		-0.00108	
1258.0		0.00027	
1259.0		0.00162	
1260.0		0.00252	
1261.0		0.00323	
1262.0		0.00319	
1263.0		0.00256	
1264.0		0.00216	
1265.0		0.00162	
1266.0		0.00126	
1267.0		0.00225	
1268.0		0.00261	
1269.0		0.00252	
1270.0		0.00288	
1271.0		0.00413	
1272.0		0.00476	
1273.0		0.0053	
1274.0		0.00638	
1275.0		0.00746	
1276.0		0.00854	
1277.0		0.00934	
1278.0		0.01168	
1279.0		0.01321	
1280.0		0.01509	
